roi_name	perm_00000	perm_00001	perm_00002	perm_00003	perm_00004	perm_00005	perm_00006	perm_00007	perm_00008	perm_00009	perm_00010	perm_00011	perm_00012	perm_00013	perm_00014	perm_00015	perm_00016	perm_00017	perm_00018	perm_00019	perm_00020	perm_00021	perm_00022	perm_00023	perm_00024	perm_00025	perm_00026	perm_00027	perm_00028	perm_00029	perm_00030	perm_00031	perm_00032	perm_00033	perm_00034	perm_00035	perm_00036	perm_00037	perm_00038	perm_00039	perm_00040	perm_00041	perm_00042	perm_00043	perm_00044	perm_00045	perm_00046	perm_00047	perm_00048	perm_00049	perm_00050	perm_00051	perm_00052	perm_00053	perm_00054	perm_00055	perm_00056	perm_00057	perm_00058	perm_00059	perm_00060	perm_00061	perm_00062	perm_00063	perm_00064	perm_00065	perm_00066	perm_00067	perm_00068	perm_00069	perm_00070	perm_00071	perm_00072	perm_00073	perm_00074	perm_00075	perm_00076	perm_00077	perm_00078	perm_00079	perm_00080	perm_00081	perm_00082	perm_00083	perm_00084	perm_00085	perm_00086	perm_00087	perm_00088	perm_00089	perm_00090	perm_00091	perm_00092	perm_00093	perm_00094	perm_00095	perm_00096	perm_00097	perm_00098	perm_00099
ContB_OFC_2_L	-0.471983	0.217532	-1.28368	0.161311	-0.990831	-1.263605	-0.946734	0.100671	-0.752784	0.527377	-1.188543	-0.689786	-0.603465	-0.387083	-0.481407	-1.162996	-0.669642	-0.796063	-0.787842	-0.416882	-1.665037	-0.693466	-0.720649	-1.232619	-1.002105	1.026724	-0.828203	-1.192134	0.022253	-0.954966	-1.282276	-0.82572	-1.10312	-0.214945	-0.888903	-1.220232	-0.196418	1.607039	0.437495	-0.575256	-0.702884	-0.15702	-0.689948	-0.701138	-0.162408	-1.206522	0.556249	-0.074745	-1.050126	-0.109085	-1.371799	-1.177605	-0.335021	0.658799	-0.67813	1.937725	-0.71434	-1.316109	-0.730133	-0.550756	-0.744316	-1.045208	0.185782	-0.59876	-1.522078	-0.539058	-0.875436	-0.639766	-0.928633	-0.505128	0.165619	-0.558459	-0.762476	0.26695	-1.331433	-0.98036	0.599437	-0.485749	-0.356747	0.549077	-1.019289	1.014126	-0.191775	0.466917	-0.457406	1.442972	-0.097108	-1.034724	-0.548525	-0.625932	-0.882175	-0.4112	-0.486996	-1.002594	-0.291506	-1.120246	-0.015112	-0.733822	-0.19004	-0.368066
ContB_OFC_3_L	-0.471983	0.217532	-1.28368	0.161311	-0.990831	-1.263605	-0.457221	-0.915388	-0.752784	-1.165755	-1.188543	-0.689786	-0.603465	-0.194189	-0.481407	-1.124217	-1.097673	1.013102	-0.787842	-1.151069	-0.524998	-0.693466	-0.720649	-0.257786	-0.956948	-0.113482	-0.798612	1.11979	0.022253	0.629147	-1.282276	-0.82572	-1.10312	-0.214945	-0.888903	-0.921751	-1.233218	1.607039	0.437495	-0.940772	-0.702884	-0.15702	-1.070484	-0.701138	-0.162408	-0.61156	0.556249	-0.074745	-1.050126	-0.109085	-0.651646	0.080897	-0.335021	-0.855951	-0.236084	-0.64653	-0.667563	-1.316109	-0.566942	-0.550756	-0.792327	-1.045208	-0.710927	-0.59876	-0.520799	-0.885191	-0.875436	-0.876675	-0.928633	-0.505128	-1.378112	-0.936976	-0.804606	0.26695	-1.331433	0.373112	-0.71032	-0.485749	-0.356747	0.473906	-1.019289	0.879261	-0.51396	0.466917	-0.556901	-0.707176	-1.110832	-1.034724	-1.261988	-0.7726	-0.882175	-0.969884	-0.486996	-1.002594	-0.291506	-0.640332	-0.015112	0.250215	1.579906	-0.368066
ContB_PCC_1_L	-0.256047	-0.942174	-1.240739	0.161311	-0.646124	0.662388	-0.892475	0.100671	-0.752784	-1.165755	-1.188543	2.21315	0.152441	-0.51949	0.406844	-1.162996	-1.097673	-0.796063	-0.454853	-1.151069	-0.524998	-0.340426	-0.720649	-0.257786	-0.165487	-0.113482	-0.798612	-1.083835	0.022253	-0.220512	-1.240794	-0.82572	-1.10312	-0.214945	0.145757	-0.921751	-1.233218	-0.458749	0.437495	-0.492835	-0.702884	-0.15702	-1.070484	0.700763	-0.876227	-0.346335	-0.400028	-0.706121	-0.902633	-0.109085	-1.371799	1.429888	-0.335021	-0.87381	-0.942226	-0.207704	-0.71434	-1.316109	-0.537645	-1.01975	0.321308	-0.237809	-0.710927	-0.159625	-1.522078	-0.8815	-0.875436	-0.639766	-0.669363	-1.000899	-1.537306	-0.890505	-0.804606	0.26695	-0.936137	-1.131008	-1.765116	-0.633209	-0.356747	0.473906	-1.33193	0.436769	0.051639	-1.23929	-0.856147	-0.655779	-0.097108	-1.262356	-1.261988	-0.027462	1.588455	0.295586	-0.486996	-1.127269	1.68775	-0.507908	-0.61754	-1.056421	-0.19004	-0.497786
ContB_PFCd_1_L	1.13128	0.112273	2.633297	-0.103305	-0.450437	-0.591862	0.225499	0.100671	-0.628963	-1.438103	-0.659907	-0.734038	-0.794995	1.003736	0.406844	2.307152	-0.577424	1.890067	-1.003479	0.018626	2.301362	-1.014071	-0.389709	-0.342164	0.244466	0.053412	-0.588607	-0.910188	-0.703197	0.924621	-0.40613	0.751771	-1.059114	-0.625797	-0.171465	-0.788611	0.692606	0.514632	1.704869	-0.77511	-0.210293	0.636831	1.679114	-0.76428	1.951132	0.109068	-0.529724	-0.889495	-0.642865	-0.244549	0.671151	2.488086	-1.04886	-0.875107	2.14171	0.34335	0.297533	-1.28541	-0.266443	-0.86073	2.646767	-0.402188	0.185782	-0.418067	-0.424673	-0.8815	-0.692457	-0.983363	-0.663335	-0.654087	-0.766308	-0.890505	1.474304	-0.957947	0.46516	-0.91502	-0.169974	1.097918	-0.690756	1.730315	-0.265151	-0.085416	1.177987	-0.830986	-1.134506	-0.707176	-0.097108	-1.149101	-1.302434	1.178435	-1.502734	1.504623	-0.710826	0.143427	1.935342	0.758485	-0.852792	-0.431726	0.483508	-0.368066
ContB_PFCmp_1_L	2.09283	0.112273	0.565477	-0.103305	-0.212053	0.662388	-0.892475	-1.319419	-0.752784	0.391744	-0.659907	-0.214028	0.425607	-0.507278	0.406844	-0.262312	-0.117506	1.013102	-1.003479	-0.371698	1.137015	-0.359337	0.157489	2.000957	0.244466	-0.113482	-0.208587	-0.616506	0.589039	2.109257	-0.40613	0.751771	-1.10312	0.619869	0.145757	-0.788611	0.158788	1.790992	1.717044	1.356448	1.440402	2.554493	0.733174	-0.76428	1.951132	0.109068	0.556249	0.863154	-0.902633	-0.244549	0.93096	1.429888	-0.051059	-0.171361	-0.236084	1.121047	0.297533	-1.28541	-0.266443	-0.004994	2.646767	-1.045208	-0.710927	-0.418067	1.233734	-0.94571	-0.692457	-0.454745	-0.593927	0.447019	-0.766308	-0.890505	2.687354	0.697544	0.46516	-0.95518	-0.169974	1.097918	0.376325	0.724923	-0.619959	0.879261	2.352235	0.466917	-1.134506	1.442972	-1.110832	-0.577054	-1.302434	-0.625932	-0.964407	-0.4112	-0.710826	-0.842548	1.68775	-0.507908	0.28426	-0.431726	1.579906	1.268895
ContB_Temp_1_L	-0.658093	-1.434433	0.492893	0.161311	-0.885008	-0.957698	2.30581	-1.823938	-1.086285	-1.215881	-1.170663	-0.993352	-1.081109	-0.15717	-0.347383	1.086592	-1.341257	0.177178	-1.27563	-1.102465	-0.246309	-1.166393	-0.613424	-1.333064	-0.956948	2.450449	-1.064581	-1.192134	-1.144606	-0.67781	-1.240794	0.399171	-1.298783	0.406088	-0.273266	-0.709334	2.178846	-0.551104	0.731135	-0.940772	-1.028698	-0.201395	1.681549	-0.715361	1.562674	-0.346335	-1.015492	-1.762226	-1.147918	-0.990133	-1.450665	0.405116	-1.577799	-0.87381	-0.140019	-0.558055	1.905802	-2.26899	-0.895391	-1.250662	-0.792327	0.724551	2.391556	-1.154411	-0.997804	-1.026552	1.59047	-1.042446	-1.035147	-1.124707	-1.537306	-0.890505	-1.167866	-1.135428	-0.936137	-1.131008	1.289186	-0.075017	-1.544735	0.831346	-1.33193	-1.045262	-0.542079	-1.23929	-1.134506	-0.655779	-0.652822	-1.262356	-1.302434	1.97156	-1.502734	-0.10201	-1.155814	-0.842548	-0.613224	-1.060135	-1.652841	-1.341163	0.218382	-0.367799
ContB_Temp_2_L	-0.658093	-1.434433	0.492893	0.56902	-0.885008	-0.957698	2.30581	-1.823938	-1.086285	-1.215881	-1.170663	-0.993352	-1.081109	-0.15717	-0.347383	1.086592	-1.341257	0.177178	-1.27563	-1.102465	-0.524998	-1.166393	-0.168955	-1.333064	-0.956948	0.182156	-0.798612	-1.192134	-1.144606	-0.67781	-1.240794	0.399171	-1.298783	2.260072	-0.273266	-0.709334	2.178846	-0.551104	0.731135	-0.940772	-1.028698	-0.477475	1.681549	-0.715361	1.562674	-1.525012	-1.015492	-1.762226	-1.147918	-0.990133	-1.450665	0.405116	-1.577799	-0.87381	-0.140019	-0.558055	1.905802	-2.26899	-0.895391	-1.250662	-0.792327	-1.093866	1.686491	-1.154411	-0.997804	-1.026552	1.59047	-1.042446	-1.035147	-1.124707	-1.537306	-0.890505	-1.167866	-1.135428	-0.936137	-1.131008	0.599437	0.136044	-1.544735	0.831346	-1.33193	-1.045262	-0.542079	-1.23929	-1.134506	-0.655779	1.499017	-1.262356	-1.302434	1.97156	-1.502734	-0.10201	-1.155814	-0.842548	-0.613224	-1.060135	-1.652841	-1.056421	0.218382	-0.367799
ContC_Cingp_1_L	-0.256047	-0.415173	-1.240739	-0.634973	-0.646124	-0.798311	2.30581	-0.383611	-0.696106	0.882871	-1.188543	-0.689786	0.152441	-0.507278	-0.932819	0.179877	-0.669642	-0.796063	-0.787842	-1.151069	-0.524998	-0.180744	-0.632959	-0.257786	-1.002105	-0.113482	-0.828203	-0.660751	-0.8775	-0.220512	-1.282276	-0.82572	-0.787774	-0.461924	-0.888903	-1.220232	-1.233218	-0.395981	0.437495	-0.492835	-0.702884	-0.190681	-1.031089	-0.701138	-0.86623	-0.61156	-0.529724	-0.074745	-1.050126	-0.109085	-1.371799	-0.021069	-0.375598	-0.855951	-0.884079	-0.207704	-0.667563	-2.26899	-0.730133	-0.60689	-0.516637	-1.045208	-0.710927	-0.809665	-0.763051	-0.512763	-0.692457	-0.577914	-0.928633	-0.881046	-1.378112	-0.558459	-0.804606	0.26695	-1.331433	-0.98036	-0.71032	-0.350371	-0.356747	0.473906	-1.019289	0.436769	0.051639	-0.843744	-0.457406	-0.655779	-0.639555	-1.034724	-1.261988	-0.7726	-0.882175	1.504623	-1.174881	-1.127269	-0.291506	-0.507908	-0.015112	0.250215	-0.771698	-1.052553
ContC_Cingp_2_L	-0.256047	-0.620887	0.239984	-0.733385	-0.646124	1.484579	0.225499	0.861149	0.701087	1.267479	-0.538154	2.21315	0.152441	-0.194189	-0.932819	-1.162996	-0.669642	1.013102	-0.316166	-0.371698	1.137015	0.06139	1.105775	-0.441347	-0.750017	-0.113482	-0.588607	-0.616506	-0.703197	-0.220512	0.605635	1.260385	-0.93023	0.619869	-0.760582	1.901942	-0.196418	-0.395981	1.717044	-0.492835	0.999623	-0.15702	1.241527	-0.911125	0.675574	-1.26788	-0.435465	0.045323	0.7675	-0.244549	-0.257865	1.429888	-0.375598	-0.875107	0.969877	0.350698	-0.298308	-2.26899	-0.266443	1.205542	0.321308	-0.755448	-0.710927	-0.159625	-0.424673	-0.8815	-0.125159	-0.639766	-0.504539	-0.243292	1.524493	-0.38412	0.201165	2.132123	1.190585	-0.610889	-0.71032	-0.633209	0.574555	0.549077	2.319747	1.97411	-0.191775	0.42826	0.017166	1.192774	0.355448	-0.641344	-1.261988	-0.027462	-0.34246	-0.969884	-0.486996	2.444839	-0.497531	1.713424	1.145217	-0.764502	0.479846	1.268895
ContC_FPole_1_L	2.09283	0.112273	-1.240739	-0.453143	-0.971826	-0.957698	-0.946734	-1.319419	-0.752784	-0.715487	-1.188543	-0.562111	1.608662	-0.507278	-0.082984	-1.124217	-0.117506	0.019427	-0.464165	-0.416882	2.301362	-0.180744	-0.720649	-0.257786	-0.165487	-0.113482	-0.828203	-0.932653	0.589039	0.629147	-0.40613	-0.82572	-1.10312	-0.214945	0.145757	-1.220232	-1.19973	1.607039	0.437495	-0.575256	1.440402	2.161476	-0.280509	-0.701138	-0.86623	-1.206522	0.290938	-0.074745	-0.568913	-0.109085	0.93096	0.080897	-0.335021	-0.855951	1.44912	1.937725	0.297533	-1.316109	-0.330184	-0.550756	0.26611	-1.045208	-0.909531	-0.418067	0.555802	-0.840688	-0.692457	-0.577914	-0.818361	-0.505128	-0.400095	-0.799004	2.687354	0.26695	-1.331433	-0.95518	0.351649	-0.633209	-0.356747	0.473906	-0.619959	0.879261	0.051639	0.466917	-0.556901	1.442972	-1.110832	-0.577054	-1.009687	-0.625932	-1.431625	-0.4112	-1.174881	0.54188	1.68775	-0.640332	-0.015112	-0.69096	-0.771698	-0.368066
ContC_Ins_1_L	-0.471983	0.217532	-0.839795	0.161311	-0.990831	-0.157688	-0.946734	1.241178	-0.752784	-1.165755	-1.188543	-0.689786	-0.603465	-0.507278	0.794494	0.179877	-1.097673	1.013102	-0.787842	-1.151069	-0.524998	-0.693466	-0.720649	-1.232619	-1.060233	1.026724	-0.828203	-0.660751	0.589039	-0.954966	-1.240794	-0.82572	-1.10312	-0.214945	0.145757	-1.285912	-1.19973	-0.831417	-0.012997	-0.225311	-0.702884	-0.15702	-0.689948	-0.701138	1.951132	-0.346335	0.290938	-1.263958	-1.050126	-0.109085	-0.087805	-1.029431	-0.335021	-0.855951	-0.67813	-0.207704	1.174727	-1.316109	-0.730133	-0.550756	-0.792327	-1.011119	0.185782	-0.59876	-1.522078	-0.512763	-0.875436	-0.639766	-0.669363	-0.505128	-1.378112	-0.558459	-0.804606	2.132123	-1.331433	-0.98036	0.599437	-0.485749	-0.356747	0.549077	-1.019289	0.879261	-0.191775	0.466917	-0.856147	-0.655779	-1.322237	-0.84322	-0.548525	1.178435	-0.882175	-0.4112	-1.174881	-1.002594	-0.291506	-0.640332	-0.015112	-0.733822	-0.19004	-0.368066
ContC_PFCm_1_L	2.09283	0.274923	-1.28368	-0.103305	-0.971826	0.662388	-0.946734	-1.322163	-0.752784	0.527377	-1.188543	-0.562111	1.608662	1.096039	-0.932819	-0.262312	-1.097673	0.019427	-1.003479	-0.371698	2.301362	-0.359337	0.157489	-0.257786	-0.165487	-0.113482	-0.208587	-0.932653	0.589039	0.629147	-0.40613	-0.82572	-1.10312	-0.214945	-0.888903	-1.220232	-1.233218	1.607039	0.437495	-0.225311	-0.702884	2.161476	-0.689948	-0.701138	-0.86623	-1.206522	0.556249	-0.074745	-0.902633	-0.109085	-0.087805	0.080897	-0.051059	-0.855951	-0.236084	1.121047	-0.612584	-1.316109	-0.330184	-0.550756	2.646767	-1.045208	-0.710927	-0.418067	1.233734	-0.94571	-0.692457	-0.454745	-0.928633	-0.505128	-0.400095	-0.799004	2.687354	0.697544	-1.331433	-0.95518	-0.71032	0.248116	-0.356747	0.473906	-0.619959	0.879261	0.051639	0.466917	-0.556901	1.442972	-1.322237	-0.641344	-1.009687	-0.625932	-1.431625	-0.4112	-1.174881	0.54188	1.68775	-0.640332	-0.015112	-0.431726	-0.19004	-0.368066
ContC_PFCm_2_L	-0.471983	0.274923	-1.28368	0.161311	-0.990831	-1.263605	-0.946734	-1.322163	-0.752784	0.527377	-1.188543	-0.689786	-0.603465	-0.194189	-0.481407	-1.124217	-0.117506	0.019427	-0.787842	-0.416882	-0.524998	-0.693466	-0.720649	-0.257786	-1.002105	-0.113482	-0.828203	-1.192134	0.022253	0.629147	-0.429093	-0.82572	-1.10312	-0.214945	-0.888903	-1.220232	-0.851127	1.607039	0.437495	-0.225311	-0.702884	-0.15702	-0.689948	-0.701138	-0.162408	-1.206522	0.556249	-0.074745	-1.050126	-0.109085	-0.087805	0.080897	-0.335021	-0.855951	-0.236084	-0.64653	-0.71434	-1.316109	-0.330184	-0.550756	-0.792327	-1.045208	-0.55492	-0.59876	1.233734	-0.840688	-0.875436	-0.639766	-0.928633	-0.505128	-0.400095	-0.558459	-0.804606	0.26695	-1.331433	-0.98036	-0.71032	-0.633209	-0.356747	0.473906	-1.019289	0.879261	0.051639	0.466917	-0.556901	-0.655779	-1.110832	-0.84322	-1.009687	-0.625932	-0.882175	0.295586	-1.174881	-1.127269	1.68775	-1.120246	-0.015112	-0.733822	-0.19004	-0.368066
ContC_PHC_1_L	-0.256047	-1.018083	-0.839795	0.161311	-0.990831	-0.798311	-0.932211	-0.915388	-0.752784	-1.165755	-1.188543	-0.689786	-0.603465	-0.73711	-0.481407	2.307152	-1.097673	-0.796063	-0.454853	0.018626	-0.524998	-0.340426	-0.720649	-0.257786	-1.060233	-0.113482	-0.798612	-0.660751	0.022253	-0.220512	-1.574138	-0.82572	-1.059114	-0.214945	-0.888903	-0.921751	-0.851127	-0.395981	0.437495	-0.940772	-0.702884	-0.190681	-1.070484	-0.701138	-0.876227	-0.61156	-0.400028	-1.371704	-1.050126	-0.109085	-1.371799	-0.067497	-0.375598	-0.855951	-0.884079	-0.207704	-0.71434	-2.26899	-0.730133	-0.60689	-0.516637	-1.045208	-0.710927	-1.154411	-1.522078	-0.512763	-1.673618	-0.876675	0.458917	-0.654087	-1.378112	-0.558459	0.290787	-0.992019	-0.936137	0.373112	-0.199639	-0.633209	-0.356747	0.473906	-1.019289	0.436769	0.051639	-0.843744	-0.457406	-0.655779	-0.097108	-1.149101	-1.261988	-0.7726	-0.882175	-1.60632	-1.174881	-1.002594	-0.291506	-0.507908	0.736974	-1.341163	-0.19004	-0.368066
ContC_pCun_1_L	-0.256047	-1.434433	0.02352	-0.634973	2.071951	-0.157688	-0.457221	1.694415	-0.696106	-0.155011	-1.188543	-0.689786	-1.296508	-0.73711	-1.051533	0.262201	-1.097673	-0.757789	-0.787842	-1.151069	-0.524998	-0.340426	-0.648247	-0.257786	0.563728	0.182156	-0.798612	-0.660751	-0.02659	-0.220512	-1.282276	0.399171	-0.379724	-0.461924	-0.863325	-0.921751	0.348971	-0.395981	-0.852457	-0.492835	-0.714282	-0.384487	-1.070484	-0.701138	-0.86623	-0.61156	-0.435465	-0.706121	-0.902633	-0.826722	-1.011802	-0.021069	-1.201596	-1.081504	-0.884079	-1.080903	-0.848373	-1.28541	-0.537645	-0.60689	-0.945942	-1.093866	-0.014135	-0.809665	-1.522078	-0.94571	-0.46403	-0.983363	-0.669363	0.799078	-0.766308	-0.908193	-0.804606	-1.010181	-0.672793	-1.131008	0.599437	-0.785265	-1.375319	-0.665264	0.205489	-1.125186	-0.191775	-0.843744	-0.630008	-1.132494	-0.313005	-1.034724	-1.261988	-0.544721	-0.868404	-0.058133	-0.608013	-1.002594	-0.497531	-0.318679	0.736974	-0.06265	-0.494292	0.936945
ContC_pCun_2_L	-0.256047	0.217532	-0.839795	0.161311	-0.990831	-0.798311	-0.457221	-1.322163	-0.696106	-0.155011	-1.188543	-0.689786	-0.603465	-0.73711	-0.932819	0.179877	-1.097673	-0.796063	-0.787842	-1.151069	-0.524998	-0.340426	-0.720649	-0.257786	0.563728	-0.113482	-0.798612	-0.660751	0.022253	-0.220512	-1.282276	0.399171	-1.10312	-0.214945	0.145757	-0.921751	-1.233218	-0.395981	0.437495	-0.225311	0.189684	-0.190681	-1.070484	-0.701138	-0.86623	-0.61156	-0.400028	-0.386365	-0.642865	-0.109085	0.001568	0.080897	-0.526039	-0.855951	-0.942226	-0.64653	-0.317342	-1.28541	-0.566942	-0.60689	-0.945942	-1.045208	-0.710927	-0.809665	-1.522078	-0.94571	-0.933021	-0.876675	-0.669363	0.799078	0.596634	-0.908193	-0.804606	-0.992019	-0.727143	-1.131008	-0.71032	-0.785265	-1.375319	-0.665264	-1.154847	0.436769	-0.191775	-0.843744	-0.630008	-0.655779	-0.973136	-1.034724	-1.261988	-0.7726	-0.882175	-1.60632	-0.486996	-1.002594	-0.291506	-0.507908	0.736974	-1.056421	-0.19004	-0.368066
SalVenAttnA_FrMed_1_L	2.09283	0.112273	0.565477	-0.103305	-0.212053	0.662388	0.225499	0.100671	-0.628963	-1.438103	-0.659907	-0.214028	-0.208679	-0.507278	0.406844	-0.262312	-0.577424	1.013102	-1.003479	1.572755	1.137015	-0.359337	-0.632959	-0.342164	0.244466	-0.113482	-0.588607	-0.133468	-0.703197	2.109257	-1.240794	0.751771	-0.93023	-0.625797	0.145757	-0.788611	0.158788	1.790992	0.72668	1.356448	-0.702884	2.554493	-1.012782	-0.76428	1.951132	0.109068	0.556249	0.045323	-0.642865	-0.244549	-0.087805	1.429888	-0.375598	-0.171361	1.44912	1.121047	0.297533	-1.28541	-0.266443	-0.86073	2.646767	-0.402188	-0.55492	-0.418067	1.233734	-0.94571	-0.692457	-0.454745	-0.663335	0.447019	-0.766308	-0.890505	2.687354	-0.957947	0.46516	-0.95518	-0.169974	1.097918	-0.690756	0.724923	0.51059	-0.085416	2.352235	-0.830986	2.413128	1.442972	-0.639555	-0.641344	-0.43046	-0.236624	-0.964407	0.295586	-0.710826	0.143427	1.68775	2.02351	0.28426	-0.431726	1.579906	-0.368066
SalVenAttnA_FrMed_2_L	-0.256047	-0.620887	0.565477	-1.324749	-0.212053	-0.591862	0.225499	-0.383611	-0.546831	-1.438103	-0.659907	-0.214028	1.608662	-0.194189	-0.082984	-0.262312	-0.117506	1.013102	-1.003479	-0.371698	1.137015	-0.359337	-0.389709	-0.342164	0.244466	-0.113482	-0.588607	-0.910188	-0.703197	-0.220512	-0.40613	0.751771	-0.93023	-0.625797	-0.760582	-0.788611	0.692606	-0.395981	0.72668	-0.225311	-0.210293	2.554493	0.717192	-0.76428	1.951132	0.109068	-0.529724	-0.889495	-0.642865	-0.244549	-0.087805	1.429888	-0.375598	-0.171361	0.59159	0.34335	0.297533	-1.28541	-0.266443	-0.86073	2.646767	-0.402188	-0.55492	-0.418067	0.769029	-0.94571	-0.125159	-0.639766	-0.663335	-0.654087	-0.766308	-0.890505	2.687354	-0.957947	1.190585	-0.95518	-0.169974	1.097918	-0.690756	0.724923	-0.265151	-0.085416	0.051639	-0.830986	2.413128	-0.707176	-0.639555	-0.641344	-0.43046	-0.236624	-0.773536	1.504623	-0.710826	0.143427	-0.291506	-0.507908	-0.852792	-0.431726	1.579906	1.268895
SalVenAttnA_FrOper_1_L	-0.256047	-1.018083	2.633297	2.574901	-0.450437	-1.263605	0.225499	0.100671	-0.628963	-1.431931	-1.170663	-0.734038	0.425607	1.995615	-0.481407	2.307152	-0.577424	2.362935	-1.003479	0.018626	2.301362	-1.014071	-0.612412	-0.342164	-1.060233	1.026724	-0.784327	-1.044513	0.611816	-0.768802	-1.240794	1.533497	-1.059114	1.637713	-0.171465	-0.307521	2.034129	-0.079557	1.704869	-0.225311	-0.702884	0.636831	1.679114	0.611517	1.951132	-1.191494	-0.529724	-1.263958	-1.107267	-0.69569	-0.476103	-0.021069	-1.04886	-0.422066	2.14171	-0.447709	2.994713	-2.26899	-0.770819	-0.86073	-0.744316	-1.011119	0.185782	-0.418067	-0.520799	-0.8815	0.78519	-0.983363	-0.663335	-0.654087	-1.378112	-0.890505	1.474304	-0.957947	2.277081	-1.131008	-0.199639	2.643714	-1.375319	1.730315	-0.619959	1.014126	-0.542079	-0.830986	-1.134506	-0.655779	-0.097108	-1.149101	-1.302434	1.178435	-1.502734	0.617341	-0.260701	-0.842548	-0.704599	0.758485	-0.434157	-0.796568	0.483508	-0.367799
SalVenAttnA_IPL_1_L	-0.658093	-1.434433	-0.688	0.56902	-0.885008	-1.263605	-0.946734	-1.823938	-1.086285	-1.215881	-1.170663	-0.993352	-1.081109	-0.15717	-0.347383	-1.124217	-1.341257	-0.757789	-1.27563	-1.102465	-0.524998	-1.166393	-0.76817	-1.333064	-0.956948	-0.967967	-1.064581	-1.083835	-1.144606	-0.67781	-1.574138	0.295732	-1.298783	-0.0357	-0.273266	-0.66019	0.348971	-1.047805	-1.10813	-0.940772	-1.028698	-0.201395	-1.234347	-0.951148	1.510431	-1.525012	-1.015492	-1.762226	-1.147918	-0.990133	-1.450665	0.303599	-1.577799	-0.87381	0.487289	-0.558055	1.174727	-2.26899	-0.895391	-1.250662	-0.744316	-1.091376	0.185782	-1.154411	-0.997804	-1.026552	1.59047	-0.577914	-1.035147	-1.124707	-1.537306	-0.890505	-1.167866	-1.135428	-0.936137	-1.131008	1.5237	0.136044	-1.031369	0.831346	-1.33193	-1.045262	-0.542079	-1.23929	-1.134506	-0.655779	-1.110832	-1.262356	-1.261988	-0.85882	-1.502734	-0.10201	-1.155814	-0.842548	-0.613224	-1.17301	-1.652841	-1.341163	-0.158118	-0.367799
SalVenAttnA_Ins_1_L	1.796117	-1.018083	2.633297	2.574901	-0.450437	-0.591862	0.951842	0.100671	-0.628963	-1.165755	-1.170663	-0.734038	0.425607	1.995615	0.794494	2.307152	-0.577424	2.362935	-1.003479	0.018626	2.301362	-1.014071	-0.612412	-0.342164	-1.060233	1.026724	-0.784327	-1.044513	0.611816	1.55142	-1.240794	1.533497	-1.059114	1.637713	-0.171465	-0.788611	2.034129	0.514632	1.704869	1.356448	-0.702884	0.636831	1.679114	0.611517	1.951132	-1.191494	-0.529724	0.045323	-1.107267	-0.69569	0.671151	2.488086	-1.04886	-0.875107	2.14171	2.043961	2.994713	-2.26899	-0.770819	-0.86073	0.125526	-1.011119	0.185782	-0.418067	-0.763051	-0.8815	0.78519	-0.639766	-0.663335	-0.755035	-1.378112	-0.890505	1.474304	-0.957947	2.277081	-1.131008	-0.199639	1.61508	-0.690756	1.730315	-0.619959	-0.085416	1.845517	-0.830986	-1.134506	-0.655779	-0.097108	-1.149101	-0.43046	0.92381	-1.502734	0.617341	-0.710826	-0.842548	1.935342	0.758485	-0.434157	-0.431726	0.968104	-0.367799
SalVenAttnA_Ins_2_L	-0.851629	0.217532	0.02352	0.622129	-0.646124	-0.798311	1.233827	0.100671	-0.696106	-1.165755	-1.188543	-0.214028	-1.030293	-0.73711	0.794494	0.109273	-0.669642	-0.275682	0.38283	0.018626	-0.524998	-0.340426	0.630741	0.329907	-1.060233	1.026724	-0.798612	1.004767	0.022253	-0.768802	-1.008354	-0.608506	0.306271	0.406088	-0.171465	-0.921751	-0.196418	-0.474157	-0.012997	-0.547852	0.189684	-0.190681	-1.070484	-0.911125	0.675574	1.029657	-0.400028	-0.706121	1.214767	-0.990133	0.001568	-0.021069	-0.526039	0.532697	1.696332	0.350698	-0.298308	-1.28541	-0.566942	-0.60689	0.125526	-0.237809	0.190695	-0.809665	-0.891123	0.135957	-1.00544	-0.876675	-1.035147	-0.755035	1.54547	-0.38412	-0.804606	-0.992019	2.277081	0.373112	0.599437	-0.485749	-1.08436	0.549077	0.142409	-1.125186	-0.191775	0.42826	0.358125	-0.655779	-0.639555	-1.034724	-1.261988	1.178435	-0.139798	-0.058133	-0.486996	-0.651663	-0.164988	-0.507908	0.736974	-1.056421	0.968104	1.268895
